Expediente;Período;Legislatura;Fecha;Proponente;Parlamento;Título;Objeto
02777/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;30/04/2018;Congreso;Fuerza Popular;LEY QUE AUTORIZA EL CAMBIO DE ESPECIALIDAD FUNCIONAL Y CAMBIO DE CATEGORÍA EN LA LÍNEA DE CARRERA DEL PERSONAL DEL SERVICIO DE SANIDAD DE LA POLICÍA NACIONAL DEL PERÚ;La presente Ley tiene por objeto, por única vez y de manera excepcional, el cambio de especialidad funcional y cambio de categoría en la línea de carrera del personal del Servicio de Sanidad de la Policía Nacional del Perú (Sanidad PNP), con el objeto de respetar el principio de garantía y la especialidad adquirida, y así garantizar una óptima administración de los recursos humanos existentes y necesarios para la institución, garantizando con ello un adecuado funcionamiento de los servicios de salud a favor del personal del PNP, así como de los recursos humanos que por necesidad de servicio ha venido gozando la Dirección de Sanidad.
02776/2017-PE;2016 - 2021;Segunda Legislatura Ordinaria 2017;26/04/2018;Poder Ejecutivo;;LEY QUE MODIFICA LOS ARTÍCULOS 65, 66 Y LA DÉCIMA SÉTIMA DISPOSICIÓN COMPLEMENTARIA FINAL DE LA LEY 30230, LEY QUE ESTABLECE MEDIDAS TRIBUTARIAS, SIMPLIFICACIÓN DE PROCEDIMIENTOS Y PERMISOS PARA LA PROMOCIÓN Y DINAMIZACIÓN DE LA INVERSIÓN EN EL PAÍS, E INCORPORA EL ARTÍCULO 65-A A LA CITADA LEY;Propone modificar los artículos 65, 66 y la Décima Sétima Disposición Complementaria Final de la Ley 30230, Ley que establece medidas tributarias, simplificación de procedimientos y permisos para la promoción y dinamización de la inversión en el País, e incorpora el artículo 65-A a la citada Ley.
02775/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;24/04/2018;Congreso;Nuevo Perú;LEY DE JUSTICIA PENSIONARIA;Propone Ley de Justicia Pensionaria
02774/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;23/04/2018;Congreso;Multipartidario;LEY QUE DEROGA LA IMPLEMENTACIÓN DEL VOTO ELECTRÓNICO EN LOS PROCESOS ELECTORALES;Propone derogar la Primera Disposición Complementaria de la Ley 28571, Ley que establece normas que regirán para las elecciones generales del año 2006.
02773/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;20/04/2018;Congreso;Acción Popular;LEY QUE DEROGA LOS DECRETOS SUPREMOS 006-2018-EM, 007-2018-EM, 008-2018-EM, 009-2018-EM Y 010-2018-EM;Propone derogar los Decretos Supremos 006-2018-EM, 007-2018-EM, 008-2018-EM, 009-2018-EM y 010-2018-EM
02772/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;20/04/2018;Congreso;Acción Popular;LEY QUE EVITA LA IMPUNIDAD DE CANDIDATOS A LA PRESIDENCIA Y VICEPRESIDENCIA DE LA REPÚBLICA COMO AL CONGRESO Y PARLAMENTO ANDINO, INVOLUCRADOS EN PROCESOS PENALES EN AGRAVIO DEL ESTADO;Propone modificar la Ley 26859, Ley Orgánica de Elecciones, incorporando un inciso al artículo 107 y modifica el artículo 114, del mismo cuerpo legal, que evita la impunidad de candidatos a la Presidencia y Vicepresidencia de la República como al Congreso y Parlamento Andino, involucrados en procesos penales en agravio del Estado.
02771/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;20/04/2018;Congreso;Acción Popular;LEY QUE DECLARA LA INTANGIBILIDAD, INALIENABILIDAD E IMPRESCRIPTIBILIDAD DE LAS ÁREAS VERDES DE USO PÚBLICO BAJO ADMINISTRACIÓN MUNICIPAL;Propone declarar la intangibilidad, inalienabilidad e imprescriptibilidad de las áreas verdes de uso público y de reserva ambiental ubicadas en el área urbana del territorio de la República.
02770/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;20/04/2018;Congreso;No Agrupados;LEY DE REFORMA CONSTITUCIONAL QUE MODIFICA EL ARTÍCULO 71 DE LA CONSTITUCIÓN POLÍTICA DEL PERÚ;Propone modificar el artículo 71 de la Constitución Política del Perú.
02769/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;20/04/2018;Congreso;No Agrupados;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DE LA PROVINCIA DE ÁCORA EN EL DEPARTAMENTO DE PUNO;Propone declarar de interés nacional y necesidad pública la creación de la provincia de Ácora en el departamento de Puno.
02768/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;20/04/2018;Congreso;No Agrupados;"LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA EJECUCIÓN DEL PROYECTO """"CREACIÓN DEL SISTEMA DE AGUA POTABLE Y DEL SERVICIO DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL CENTRO POBLADO DE CUPISAYA-KARIFUYO (HITO 9 Y 10), DISTRITO DE TILALI, PROVINCIA DE MOHO DEL DEPARTAMENTO DE PUNO";"Propone declarar de interés nacional y necesidad pública la ejecución del proyecto """"Creación del Sistema de Agua Potable y del Servicio de Disposición Sanitaria de Excretas en el Centro Poblado de Cupisaya-Karifuyo (Hito 9 y 10), distrito de Tilali, provincia de Moho del departamento de Puno."
02767/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;20/04/2018;Congreso;No Agrupados;LEY QUE ESTABLECE LA OBLIGACIÓN DE LOS ALTOS FUNCIONARIOS DEL ESTADO DE PRESENTAR DECLARACIÓN JURADA DE INTERESES;Propone incentivar la transparencia en el sector público, evitar los conflictos de intereses, tomar acciones concretas para prevenir la corrupción y promover la integridad en base a la presentación de la Declaración Jurada de Intereses por parte de los altos funcionarios del Estado.
02766/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;20/04/2018;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE MODIFICA EL ARTÍCULO 21 DE LA LEY 26859, LEY ORGÁNICA DE ELECCIONES PARA EL RECONOCIMIENTO DE 29 DISTRITOS ELECTORALES;Propone modificar el artículo 21 de la Ley 26859, Ley Orgánica de Elecciones para el reconocimiento de 29 distritos electorales.
02765/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;20/04/2018;Congreso;Multipartidario;LEY QUE DEROGA LA LEY 27412 Y ESTABLECE EL PROCEDIMIENTO DE REMISIÓN AL CONGRESO DE LA REPÚBLICA Y AL MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS DE LA INFORMACIÓN SOBRE LA NORMATIVIDAD QUE HA SIDO DEROGADA O MODIFICADA EN FORMA TÁCITA POR PARTE DEL PODER EJECUTIVO, PODER JUDICIAL, ORGANISMOS CONSTITUCIONALMENTE AUTÓNOMOS, ORGANISMOS INTEGRANTES DEL SISTEMA ELECTORAL, GOBIERNOS REGIONALES Y LOCALES;Propone establecer el procedimiento por el cual el Poder Ejecutivo, el Poder Judicial, los organismos constitucionalmente autónomos, los organismos integrantes del sistema electoral, los gobiernos regionales y locales, remitan al Congreso de la República y al Ministerio de Justicia y de Derechos Humanos, información sobre la normatividad y sin rango de ley del ámbito de su competencia, que ha sido derogada o modificada en forma tácita hasta la fecha.
02764/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;20/04/2018;Congreso;Peruanos por el Kambio;LEY QUE PROMUEVE LA DIFUSIÓN DE LOS ATRACTIVOS TURÍSTICOS EN LAS EMPRESAS DE TRANSPORTE AÉREO, TERRESTRE, MARÍTIMO Y FLUVIAL;Propone promover la difusión de los atractivos turísticos existentes en todo el Perú con la finalidad de fomentar el turismo doméstico y receptivo.
02763/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;20/04/2018;Congreso;Peruanos por el Kambio;LEY QUE MODIFICA LA LEY 29164, LEY DE PROMOCIÓN DEL DESARROLLO SOSTENIBLE DE SERVICIOS TURÍSTICOS EN LOS BIENES INMUEBLES INTEGRANTES DEL PATRIMONIO CULTURAL;Propone modificar los literales c) y e) del artículo 2 de la Ley 29164, Ley de Promoción del Desarrollo Sostenible de Servicios Turísticos en los bienes inmuebles integrantes del patrimonio cultural de la Nación.
02762/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Fuerza Popular;"LEY QUE ESTABLECE MEDIDAS DE PROTECCIÓN AL CONDUCTOR CON LICENCIA DE CONDUCIR DE CLASE """"A"""" EN LA CATEGORIA III-C";"Propone establecer medidas de protección al conductor con licencia de conducir de clase """"A"""" en la categoría III-C frente a la vulnerabilidad laboral del conductor en el ejercicio de la actividad."
02761/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Alianza por el Progreso;LEY PARA INCORPORAR EL ENFOQUE DE DERECHOS HUMANOS DE LA PERSONA CON DISCAPACIDAD EN EL SERVICIO MILITAR;Propone incorporar el enfoque de derechos humanos de la persona con discapacidad en el servicio militar.
02760/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Fuerza Popular;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA DECLARATORIA COMO PATRIMONIO CULTURAL DE LA NACIÓN A LA FIESTA DE PASCUA EN EL DISTRITO DE ANCO HUALLO-URIPA, PROVINCIA DE CHINCHEROS, REGIÓN APURÍMAC;Propone declarar de interés nacional y necesidad pública la declaratoria de patrimonio cultural de la nación a la Fiesta de Pascua en el distrito de Anco Huallo-Uripa, provincia de Chincheros, departamento de Apurímac.
02759/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Nuevo Perú;LEY PARA LA AMPLIACION DE LA LICENCIA DE PATERNIDAD LA PROMOCIÓN DE LA PATERNIDAD RESPOSABLE Y LAS RESPONSABILIDADES FAMILIARES COMPARTIDAS;Propone modificar los artículos 1 y 2 de la Ley 29409, que concede el derecho de licencia por paternidad a los trabajadores de la actividad pública y privada y permite expresamente que los trabajadores puedan hcer uso de su descanso vacacional seguido a la licencia de paternidad
02758/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Alianza por el Progreso;LEY ORGÁNICA DE ORDENAMIENTO TERRITORIAL Y GESTIÓN DEL TERRITORIO;Propone Ley Orgánica de Ordenamiento Territorial y Gestión del Territorio.
02757/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Fuerza Popular;LEY QUE TRANSFIERE A TÍTULO GRATUITO EL TERRENO DE 04 HECTÁREAS DEL TERMINAL PORTUARIO DE CHIMBOTE, UBICADO EN EL DISTRITO DE CHIMBOTE, PROVINCIA DEL SANTA, DEPARTAMENTO DE ANCASH, A FAVOR DEL GOBIERNO REGIONAL DE ANCASH;Propone ley que transfiere a título gratuito al Gobierno Regional de Ancash el inmmueble de cuatro hectáreas de propiedad del Estado que está en el Terminal Portuario de Chimbote, ubicado en el distrito de Chimbote, provincia del Santa, departamento de Ancash, que será destinado exclusivamente para la construcción del patio de contenedores del Terminal Portuario de Chimbote.
02756/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY DE LA CARRERA DEL TRABAJADOR DE LA SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACIÓN TRIBUTARIA;Propone regular un régimen de carrera especial y exclusiva para los trabajadores de la Superintendencia Nacional de Aduanas y de Administración Tributaria.
02755/2017-PE;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Poder Ejecutivo;;RESOLUCIÓN LEGISLATIVA QUE MODIFICA EL ANEXO DE LA RESOLUCIÓN LEGISLATIVA 30724, QUE AUTORIZA EL INGRESO DE PERSONAL MILITAR AL TERRITORIO DE LA REPÚBLICA DE ACUERDO CON EL PROGRAMA DE ACTIVIDADES OPERACIONALES DE LAS FUERZAS ARMADAS DEL PERÚ CON FUERZAS ARMADAS EXTRANJERAS CORRESPONDIENTE AL AÑO 2018, EN EL EXTREMO REFERIDO AL MES DE MAYO DEL AÑO 2018;Propone Resolución Legislativa que modifica el anexo de la Resolución Legislativa que modifica el Anexo de la Resolución Legislativa 30724, que autoriza el ingreso de personal militar al territorio de la República de acuerdo con el Programa de Actividades Operacionales de las Fuerzas Armadas del Perú con Fuerzas Armadas Extranjeras correspondiente al año 2018, en el extremo referido al mes de mayo del año 2018.
02754/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Acción Popular;LEY QUE REFORMA LA CONSTITUCIÓN Y MODIFICA LA DURACIÓN DEL MANDATO DEL PRESIDENTE, VICEPRESIDENTES Y CONGRESISTAS ELEGIDOS EN LAS ELECCIONES GENERALES DE 2016;Propone Ley que reforma la Constitución y modifica la duración del mandato del Presidente, Vicepresidentes y Congresistas elegidos en las elecciones generales de 2016
02753/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Acción Popular;LEY QUE DEROGA LA CENTÉSIMA VIGÉSIMA PRIMERA DISPOSICIÓN COMPLEMENTARIA FINAL DE LA LEY 30693, LEY DE PRESUPUESTO DEL SECTOR PÚBLICO PARA EL AÑO FISCAL 2018;Propone derogar la Centésima Vigésima Primera Disposición Complementaria Final de la Ley 30693, Ley de Presupuesto del Sector Público para el Año Fiscal 2018
02752/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE CREA EL DISTRITO ELECTORAL INDÍGENA;Propone Ley que crea el Distrito Electoral Indígena, modificando el artículo 21 de la Ley 26859, Ley Orgánica de Elecciones
02751/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY DE REFORMA CONSTITUCIONAL QUE MODIFICA EL ARTÍCULO 43 DEL CAPÍTULO 1 DEL ESTADO, LA NACIÓN Y EL TERRITORIO, TÍTULO II DEL ESTADO Y LA NACIÓN, DE LA CONSTITUCIÓN POLÍTICA DEL PERÚ PARA EL RECONOCIMIENTO DEL PUEBLO AFROPERUANO COMO PARTE CONSTITUTIVA DE NUESTRA NACIÓN;Propone modificar el artículo 43 del Capítulo I, Título II de la Constitución Política del Perú, para el reconocimiento del Pueblo Afroperuano como parte constitutiva de nuestra nación.
02750/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Peruanos por el Kambio;LEY QUE CREA EL DELITO DE RECEPCIÓN DE APORTES PROHIBIDOS PARA ORGANIZACIONES POLÍTICAS Y CAMPAÑAS ELECTORALES;Propone Ley que crea el delito de recepción de aportes prohibidos para organizaciones políticas y campañas electorales.
02749/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Fuerza Popular;LEY QUE ESTABLECE LOS CRITERIOS DE EVALUACIÓN PARA OBTENER LA CALIFICACIÓN DE ESPECTÁCULOS PÚBLICOS CULTURALES NO DEPORTIVOS;Propone establecer los criterios de evaluación que el Ministerio de Cultura debe observar previo cumplimiento de los requisitos que los interesados deben adjuntar a su solicitud, para el otorgamiento de la calificación de espectáculo público cultural no deportivo
02748/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Fuerza Popular;LEY QUE DECLARA DE INTERÉS NACIONAL EL RECONOCIMIENTO COMO PATRIMONIO CUTURAL INMATERIAL DE LA NACIÓN LA FESTIVIDAD DE LA VIRGEN DEL CARMEN, DE LA PROVINCIA HUAURA, REGIÓN LIMA;Propone declarar de interés nacional el reconocimiento como Patrimonio Cultural Inmaterial de la Nación la Festividad de la Virgen del Carmen de la provincia de Huaura, región Lima.
02747/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;No Agrupados;LEY QUE MODIFICA EL ARTÍCULO 31 DE LA LEY 29944, LEY DE REFORMA MAGISTERIAL, QUE ESTABLECE LA CONDICIÓN DE ACCESITARIO DEL DOCENTE QUE NO ALCANZA UNA VACANTE PARA EL ASCENSO EN LA CARRERA PÚBLICA MAGISTERIA;Propone modificar el artículo 31 de la Ley 29944, Ley de Reforma Magisterial y establece la condición de accesitario a los docentes que aprueban el concurso para el ascenso en la Carrera Pública Magisterial que no alcanzaron su ascenso por falta de vacante.
02746/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;No Agrupados;LEY QUE DECLARA EL 2 DE DICIEMBRE COMO DÍA NACIONAL DEL RECONOCIMIENTO DE PERSONAJES QUE CONTRIBUYEN A LA CULTURA AL DESARROLLO SOCIAL Y POLÍTICO DEL PAÍS;"Propone declarar a nivel nacional el 2 de diciembre de cada año """"Día Nacional del Reconocimiento de Personajes que contribuyen a la Cultura, al Desarrollo Social y Político del País"""""
02745/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;No Agrupados;LEY QUE MODIFICA EL ARTÍCULO 22 DE LA LEY 27972, LEY ORGÁNICA DE MUNICIPALIDADES;Propone modificaar el artículo 22 de la Ley 27972, Ley Orgánica de Municipalidades, con la finalidad de evitar actos de corrupción.
02744/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Acción Popular;LEY QUE MODIFICA EL ARTÍCULO 2 DE LA LEY 27360 LEY QUE APRUEBA LAS NORMAS DE PROMOCIÓN DEL SECTOR AGRARIO;Propone modificar el artículo 2 de la Ley 27360, Ley que aprueba las normas de Promoción del Sector Agrario, referida a los beneficiarios que se encuentran comprendidos dentro de los alcances de la citada norma.
02743/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;No Agrupados;LEY DE RETRIBUCIÓN ECONÓMICA A CARGO Y CUENTA DE LOS INTERNOS DE LOS ESTABLECIMIENTOS PENITENCIARIOS A TRAVÉS DE ACTIVIDADES PRODUCTIVAS EN FAVOR DE LA SOCIEDAD Y EL ESTADO PERUANO;Propone establecer una retribución económica a cargo de los internos de los Establecimientos Penitenciarios, administrados por el Instituto Nacional Penitenciario (INPE), en favor de la sociedad y del Estado peruano, a través de actividades productivas durante el período de tiempo que se encuentren privados de su libertad, sea efectiva o preventiva, lo que les permitiráreinsertarse laboralmente, contribuyendo con su resocialización.
02742/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Fuerza Popular;LEY QUE REFORMA EL SISTEMA NACIONAL DE EVALUACIÓN, ACREDITACIÓN Y CERTIFICACIÓN DE LA CALIDAD EDUCATIVA-SINEACE;Propone la reforma del Sistema Nacional de Evaluación, Acreditación y Certificación de la Calidad Educativa (SINEACE), la creación del Consejo Nacional de Evaluación, Acreditación y Certificación de la calidad (CONEVACE) y la deefiniión de responsabilidades y procedimientos de evaluación, acreditación y certificación para impulsar el mejoramiento continuo de la calidad de la educacioón.
02741/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Nuevo Perú;LEY QUE FORTALECE ACCIONES DE REMEDIACIÓN AMBIENTAL EN LA CUENCA RAMIS Y SUCHES;Propone modificar el artículo 7 del Decreto Legislativo 1099, para fortalecer las acciones de remediación ambiental en la cuenca Ramis y Suches de la región de Puno.
02740/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Nuevo Perú;LEY QUE CREA EL REGISTRO NACIONAL DE PERSONAS AFECTADAS EN LA SALUD POR METALES PESADOS;Propone crear el Registro Nacional de Personas Afectadas en la Salud por Metales Pesados, garantizando desde el Estado una política integral de atención en la salud de la persona, con enfoque especializado que permita el diseño de estrategias y diagnósticos especialmente en zonas con impactos ambientales, programas individualizados y comunitarios.
02739/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Fuerza Popular;LEY QUE DECLARA COMO ZONA DE INTERÉS NACIONAL AL DISTRITO DE PACUCHA, EN LA PROVINCIA DE ANDAHUAYLAS, DEPARTAMENTO DE APURÍMAC PARA LA CREACIÓN DEL DISTRITO DE ARGAMA;Propone declarar de interés nacional al distrito de Pacucha, en la provincia de Andahuaylas, departamento de Apurímac, a fin de ejecutar las acciones de demarcación territorial que conlleven a la creación del distrito de Argama y que posibilite la mejor organización del territorio.
02738/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/04/2018;Congreso;Nuevo Perú;LEY QUE MODIFICA EL PRIMER PÁRRAFO DEL ARTÍCULO 61 DE LA CONSTITUCIÓN POLÍTICA DEL PERÚ SOBRE LA LIBRE COMPETENCIA Y LAS PRÁCTICAS MONOPÓLICAS EN EL MERCADO;Propone modificar el primer párrafo del artículo 61 de la Constitución Política del Perú, sobre la libre competencia y las pácticas monopólicas en el mercado.
