Expediente;Período;Legislatura;Fecha;Proponente;Parlamento;Título;Objeto
07681/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;11/05/2021;Congreso;Podemos Perú;LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERES NACIONAL LA CONSTRUCCIÓN DEL INTERCAMBIO VIAL A DESNIVEL TIPO TRÉBOL EN LA INTERSECCIÓN DE LA AVENIDA CANTA CALLAO Y LA PANAMERICANA NORTE;Propone declarar de necesidad pública e interés nacional la construcción del intercambio vial a desnivel tipo trébol en la intersección de la avenida Canta Callao y Panamericana Norte.
07680/2020-CGR;2016 - 2021;Tercera Legislatura Ordinaria 2020;11/05/2021;Contraloría General de la República;;LEY QUE FORTALECE LA FUNCIÓN FISCALIZADORA DE LOS CONSEJOS REGIONALES Y CONSEJO MUNICIPALES;Propone Fortalecer las capacidades fiscalizadoras y ejecutoras de los gobiernos locales y regionales con la finalidad de coadyuvar a las labores de fiscalización que realicen los regidores municipales y consejeros regionales, respectivamente, dotando además de mayores herramientas para mejorar la capacidad ejecutora de los gobiernos regionales y locales.
07679/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;11/05/2021;Congreso;Nueva Constitución;LEY QUE DECLARA NECESIDAD PÚBLICA E INTERÉS NACIONAL LA CONSTRUCCIÓN Y EQUIPAMIENTO DE LA NUEVA INFRAESTRUCTURA DEL HOSPITAL DEL DISTRITO Y PROVINCIA DE YUNGUYO, DEPARTAMENTO DE PUNO;Propone declarar de necesidad pública y de interés nacional la construcción y equipamiento de la nueva infraestructura del hospital del distrito y provincia de Yunguyo, departamento de Puno.
07678/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;11/05/2021;Congreso;Nueva Constitución;LEY QUE INCORPORA A LAS UNIVERSIDADES PRIVADAS CREADAS POR LEY EN LOS ALCANCES DE LA DÉCIMO SEGUNDA DISPOSICIÓN COMPLEMETARIA FINAL Y CREA LA DÉCIMO TERCER DISPOSICIÓN COMPLEMENTARIA FINAL DE LA LEY 30220 - LEY UNIVERSITARIAS;Propone incorporar a las Universidades Privadas creadas por Ley en los alcances de la Décimo Segundo Disposición Complementaria Final de la Ley 30220 - Ley Universitaria.
07677/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;11/05/2021;Congreso;Nueva Constitución;LEY QUE DECLARA NECESIDAD PÚBLICA E INTERÉS NACIONAL LA CONSTRUCCIÓN Y EQUIPAMIENTO DE LA NUEVA INFRAESTRUCTURA DEL HOSPITAL ANTONIO BARRIONUEVO DEL DISTRITO Y PROVINCIA DE LAMPA DEPARTAMENTO PUNO;Propone declarar de necesidad pública y de interés nacional la construcción y equipamiento de la nueva infraestructura del hospital Antonio Barrionuevo del distrito y provincia de Lampa, departamento de Puno.
07676/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;11/05/2021;Congreso;Nueva Constitución;LEY QUE DECLARA NECESIDAD PÚBLICA E INTERÉS NACIONAL LA CONSTRUCCIÓN Y EQUIPAMIENTO DE LA NUEVA INFRAESTRUCTURA DEL HOSPITAL RAFAEL ORTIZ RAVINES DEL DISTRITO DE JULI, PROVINCIA DE CHUCUITO, DEPARTAMENTO DE PUNO;Propone declarar de necesidad pública y de interés nacional la construcción y equipamiento de la nueva infraestructura del hospital Rafael Ortiz Ravines de Juli, provincia de Chucuito, región Puno.
07675/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;11/05/2021;Congreso;Alianza Para el Progreso;LEY QUE DECLARA DE INTERÉS NACIONAL Y NESECIDAD PÚBLICA LA CREACIÓN DE LA PROVINCIA DE TACABAMBA EN EL DEPARTAMENTO DE CAJAMARCA;Propone declarar de interés nacional y necesidad pública la creación de la provincia de Tacabamba en el departamento de Cajamrca.
07674/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;11/05/2021;Congreso;Alianza Para el Progreso;RESOLUCIÓN LEGISLATIVA QUE MODIFICA LOS ARTÍCULOS 20 Y 34 DEL REGLAMENTO DEL CONGRESO, RESPECTO A LA CONFORMACIÓN DE LAS COMISIONES DE INTELIGENCIA Y DEFENSA NACIONAL, ORDEN INTERNO, DESARROLLO ALTERNATIVO Y LUCHA CONTRA LAS DROGAS;Propone Incorporar el literal e) al artículo 20 del reglamento del Congreso.
07673/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;11/05/2021;Congreso;Podemos Perú;LEY QUE PROMUEVE EL ACCESO INMEDIATO DE OXIGENO, BALONES Y EQUIPOS PARA EL TRATAMIENTO DE LA COVID-19;Propone promover el acceso inmediato de oxigeno, balones y equipos para el tratamientosde la COVID-19.
07672/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;11/05/2021;Congreso;Podemos Perú;LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA CULMINACIÓN DE LOS TRAMOS NO ASFALTADOS DE LAS AVENIDAS CANTA CALLAO Y CHILLÓN TRAPICHE, INCLUYENDO EL INTERCAMBIO VIAL EN LA CARRETERA PANAMERICANA NORTE;Propone declarar de necesidad pública e interés nacional, la culminación de los tramos no asfaltados de las avenidas Canta Callao y Chillón Trapiche en el tramo comprendido desde la avenida 2 de Octubre, en el distrito de los Olivos, hasta la avenida Túpac Amarú, en el distrito de Carabayllo, incluyendo el intercambio vial con la carretera Panamericana Norte, en la provincia de Lima.
07671/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;11/05/2021;Congreso;Podemos Perú;LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA CULMINACIÓN DE LA AVENIDA CARLOS IZAGUIRRE EN EL TRAMO COMPRENDIDO ENTRE LA AVENIDA CANTA CALLO Y CALLE LA REGLA EN EL DISTRITO DE SAN MARTÍN DE PORRES DE LA PROVINCIA DE LIMA;Propone declarar de necesidad pública e interés nacional, la culminación de la Avenidad Carlos Izaguirre en el tramo comprendido entre la Avenidad Canta Callao y Calle La Regla, en el distrito de San Martín de Porres de la provincia de Lima
07670/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;11/05/2021;Congreso;Acción Popular;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DE LA PROVINCIA YAROS, EN EL DEPARTAMENTO DE PASCO;"Propone declarar de interés público la creación de la provincia Yaros, con su capital """"San Francisco de Asís de Yarusyacán"""" en el departamento de Pasco."
07669/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;10/05/2021;Congreso;Descentralización Democrática;LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL EL MEJORAMIENTO, REMODELACIÓN, EMBELLECIMIENTO DE LOS MERCADOS MUNICIPALES DEL DEPARTAMENTO DE UCAYALI Y LA FORMALIZACIÓN DE LOS COMERCIANTES DEL RELOJ PUBLICO (MALECÓN GRAU) AV. BELLAVISTA Y ZONAS ADYACENTES, AV. RAMIRO PRIALE, SECTOR LA PAPELERA DISTRITO DE MANANTAY Y MALECON DE YARINACOCHA CON LAS ZONAS ALEDAÑAS.;Propone declarar de necesidad pública e interés nacional el mejoramiento, remodelación, embellecimiento de los mercados municipales del departamento de Ucayali y la formalización de los comerciantes del reloj público (Malecón Grau) Av. Bellavista y zonas adyacentes, Av. Ramiro Priale, sector la Papelera distrito de Manantay y Malecón de Yarinacocha con las zonas aledaña
07668/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;10/05/2021;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE DECLARA DE NECESIDAD PÚBLICA Y PREFERENTE INTERÉS NACIONAL LA CREACIÓN DEL DISTRITO WINCHIMKIM, EN LA PROVINCIA DE CONDORCANQUI, DEPARTAMENTO DE AMAZONAS;Propone declarar de necesidad pública y preferente interés nacional la creación del distrito Winchimkim, en la provincia de Condorcanqui, deparatamento de Amazonas.
07667/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;07/05/2021;Congreso;Podemos Perú;LEY QUE DISPONE LA DEVOLUCIÓN FACULTATIVA DEL CIEN POR CIENTO DE LOS APORTES PREVISIONALES DEL SISTEMA PRIVADO DE ADMINISTRACIÓN DE FONDOS DE PENSIONES;Propone devolver facultativa de fondos en el Sistema Privado de Administración de Fondos de Pensiones (SPP).
07666/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;07/05/2021;Congreso;Descentralización Democrática;LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1455 QUE CREA EL PROGRAMA REACTIVA PERÚ PARA ASEGURAR LA CONTINUIDAD EN LA CADENA DE PAGO ANTE EL IMPACTO DEL COVID-19;"Propone modificar el numeral 7.1 del artículo 7 del Decreto Legislativo 1455 que crea el Programa """"REACTIVA PERÚ"""" para asegurar la continuidad en la cadena de pagos ante el impacto del COVID-19."
07665/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;07/05/2021;Congreso;Descentralización Democrática;LEY QUE MODIFICA LA QUINTA DISPOSICIÓN COMPLEMENTARIA FINAL DEL DECRETO LEGISLATIVO 1275 QUE APRUEBA EL MARCO DE LA RESPONSABILIDAD Y TRANSPARENCIA FISCAL DE LOS GOBIERNOS REGIONALES Y GOBIERNOS LOCALES;Propone modificar la quinta disposición complementaria final del Decreto Legislativo 1275 que aprueba el marco de la responsabilidad y transparencia fiscal de los Gobiernos Regionales y Gobierno Locales
07664/2020-PE;2016 - 2021;Tercera Legislatura Ordinaria 2020;07/05/2021;Poder Ejecutivo;;LEY DE DESARROLLO URBANO SOSTENIBLE;Propone Ley de Desarrollo Urbano Sostenible
07663/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;07/05/2021;Congreso;Descentralización Democrática;LEY QUE MODIFICA LA LEY DE ELECCIONES MUNICIPALES Y REGIONALES A FIN DE REGULAR EL PERIODO DE RENUNCIA DE ALCALDES Y REGIDORES SALIENTES A POSTULAR COMO CANDIDATO A OTRO DISTRITO ELECTORAL, DISTRITO AL QUE CORRESPONDAN;Propone modificar la Ley de Elecciones Municipales y Ley de Elecciones Regionales a fin de regular el período de renuncia de las autoridades locales, consejeros regionales y regidores municipales
07662/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;07/05/2021;Congreso;Descentralización Democrática;LEY DE REFORMA CONSTITUCIONAL QUE PROMUEVE LA REVISIÓN DE CONTRATOS LEY;Propone modificar el articulo 62 de la Constitución Política del Perú.
07661/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;07/05/2021;Congreso;Descentralización Democrática;LEY QUE PROHÍBE LA CREACIÓN O UTILIZACIÓN DE CUENTAS FALSAS O ANÓNIMAS EN LAS REDES SOCIALES DE INTERNET;Propone prohíbir la creación o utilización de cuentas falsas o anónimas en las redes sociales de internet.
07660/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;07/05/2021;Congreso;Unión por el Perú;LEY QUE CREA CONDICIONES PARA DESARROLLAR SOSTENIBLEMENTE LA MINERÍA ALUVIAL EN LA REGIÓN DE MADRE DE DIOS COMO PRINCIPAL ACTIVIDAD ECONÓMICA ALTERNATIVA ANTE EL IMPACTO DEL COVID-19;Propone crear condiciones para desarrollar sosteniblemente la minería aluvial en la región Madre de Dios como principal actividad económica alternativa ante el impacto del COVID-19
07659/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;07/05/2021;Congreso;Frente Popular Agrícola del Perú;LEY QUE MODIFICA LA LEY ORGÁNICA DE MUNICIPALIDADES PARA PERMITIR EL ACCESO RAZONABLE A LA VIVIENDA DIGNA;Propone modificar la Ley Orgánica de Municipalidades para permitir el acceso razonable a la vivienda digna.
07658/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;07/05/2021;Congreso;Partido Morado;LEY QUE MODIFICA EL ARTÍCULO 108-B DEL CÓDIGO PENAL Y PRECISA EL ALCANCE DEL DELITO DE FEMINICIDIO;Propone modificar el artículo 108-B del Código Penal y precisar el alcance del delito de feminicidio.
07657/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;07/05/2021;Congreso;Alianza Para el Progreso;LEY QUE MODIFICA LEY NÚM. 28705, LEY GENERAL PARA LA PREVENCIÓN Y CONTROL DE LOS RIESGOS DEL CONSUMO DEL TABACO, EN CONCORDANCIA CON EL CONVENIO MARCO DE LA ORGANIZACIÓN MUNDIAL DE LA SALUD PARA EL CONTROL DEL TABACO;Propone modificar la Ley núm. 28705, Ley general para la prevención y control de los riesgos del consumo del tabaco, en concordancia con el convenio marco de la organización mundial de la salud para el control del tabaco.
07656/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;07/05/2021;Congreso;Partido Morado;LEY QUE MODIFICA LA LEY 26859 PARA GARANTIZAR EL ACCESO A LA INFORMACIÓN ELECTORAL EN CONDICIONES DE IGUALDAD;Propone reducir a un plazo razonable el periodo de prohibición de publicar encuestas antes de elecciones, de modo que se tutele el derecho a la información de la ciudadanía en su conjunto en el marco de proceso electorales.
07655/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;07/05/2021;Congreso;Acción Popular;LEY QUE PROHIBE CONTRATAR CON EL ESTADO, A PERPETUIDAD, A PERSONAS JÚRIDICAS, GERENTES, REPRESENTANTES LEGALES Y ACCIONISTAS DE EMPRESAS Y CONSORCIOS QUE HAYA INCURRIDO EN DELITOS CONTRA LA ADMINISTRACIÓN PÚBLICA;Propone modificar el artículo 11 literal i, m, n y s de la Ley de Contrataciones del Estado Ley 30225 a fin de establecer impedimentos a perpetuidad, a personas jurídicas, gerentes, representantes legales y accionistas de empresas y consorcios que hayan incurrido en delitos contra la administración pública
07654/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;06/05/2021;Congreso;No Agrupados;LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA EMERGENCIA ALIMENTARIA DEL ESTADO PERUANO;Propone declarar de necesidad pública e interés nacional la emergencia alimentaria del estado peruano.
07653/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;07/05/2021;Congreso;Acción Popular;LEY QUE MODIFICA EL ARTÍCULO 696 DEL CÓDIGO CIVIL Y EL ARTÍCULO 38 DEL DECRETO LEGISLATIVO 1049, DECRETO LEGISLATIVO DEL NOTARIADO, CON EL FIN SIMPLIFICAR EL OTORGAMIENTO DE TESTAMENTO POR ESCRITURA PUBLICA;Propone modificar el artículo 696 del Código Civil y el artículo 38 del Decreto Legislativo 1049, Decreto Legislativo del Notariado, con el fin de simplificar el otorgamiento de testamento por escritura pública
07652/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;06/05/2021;Congreso;Descentralización Democrática;LEY QUE DECLARA DE INTERÉS NACIONAL Y DE NECESIDAD PÚBLICA LA CREACIÓN DE LA PROVINCIA DE YARINACOCHA, EN EL DEPARTAMENTO DE UCAYALI;Propone declarar de interés nacional y de necesidad pública la creación de la provincia Yarinacocha nacida del territorio actual de la provincia de Coronel Portillo en el departamento de Ucayali.
07651/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;06/05/2021;Congreso;Descentralización Democrática;LEY QUE PROHIBE LA ALTERACIÓN DE LA GRAMÁTICA Y LINGÜISTICA Y ENFOQUE DE GENERO EN EL SISTEMA EDUCATIVO NACIONAL, EN ARAS DE GARANTIZAR EL CORRECTO USO DEL LENGUAJE, EN SALVAGUARDA DE LA INTEGRIDAD PSICOLÓGICA DE LA NIÑEZ;Propone prohibir la alteracion de la gramática y lingüistica y enfoque de género en el sistema educativo nacional, en aras de garantizar el correcto uso del lenguaje, en salvaguarda de la integridad psicologica de la niñez.
07650/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;06/05/2021;Congreso;Descentralización Democrática;LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA CONSTRUCCIÓN E IMPLEMENTACIÓN DEL PARQUE CIENTÍFICO - TECNOLÓGICO DE UCAYALI A CARGO DE LA UNIVERSIDAD NACIONAL DE UCAYALI (UNU).;Propone declarar de necesidad pública e interés nacional la construcción e implementación del parque científico - tecnológico de Ucayali a cargo de la univarsidad nacional de Ucayali.
07649/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;06/05/2021;Congreso;Podemos Perú;LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1149, LEY DE LA CARRERA Y SITUACIÓN DEL PERSONAL DE LA POLICÍA NACIONAL DEL PERÚ;Propone modificar el Decreto Legislativo 1149, Ley de la Carrera y Situación del personal de la Policía Nacional del Perú.
07648/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;06/05/2021;Congreso;Descentralización Democrática;"LEY QUE TIPIFICA """"EL DELITO DEL ANTISOCIAL """"NI NI"""" ESTABLECIDO EL SERVICIO MILITAR OBLIGATORIO, QUE INCORPORA EL ARTÍCULO 274 B DEL CÓDIGO PENAL";"Propone tipificar """"El delito del antisocial """"NI NI"""" estableciendo el artículo 274 B del Código Penal."
07647/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;06/05/2021;Congreso;Descentralización Democrática;"LEY QUE DECLARA INTERÉR NACIONAL Y NECESIDAD PÚBLICA LA AMPLIACIÓN DEL """"MALECON GRAU"""", UBICADO EN LA PROVINCIA DE CORONEL PORTILLO DEL, DEPARTAMENTO DE UCAYALI";"Propone declarar de interés nacional y necesidad pública la ampliación del """"Malecon Grau"""", ubicado en la provincia de Coronal Portillo del, departamento de Ucayali."
07646/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;06/05/2021;Congreso;Descentralización Democrática;LEY QUE FACULTA AL PODER EJECUTIVO RECONOCER DEUDAS SOCIALES GENERADAS POR EL ESTADO EN LOS DIFERENTES SECTORES MINISTERIALES INCLUYENDO A LOS GOBIERNOS REGIONALES, LOCALES, MINISTERIO PUBLICO Y .PODER JUDICIAL SIN PROCESO JUDICIAL DE MANERA DIRECTA.;Propone facultar al Poder Ejecutivo reconocer deudas sociales generadas por el estado en los diferentes sectores Ministeriales incluyendo a los Gobiernos Regionales, Locales, Ministerio Publico y Poder Judicial sin proceso judicial de manera directa.
07645/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;06/05/2021;Congreso;Descentralización Democrática;LEY QUE DECLARA DE INTERES NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO DE JOSE OLAYA, EN LA PROVINCIA DE UTCUBAMBA, DEPARTAMENTO DE AMAZONAS;Propone declarar de interés nacional y necesidad pública la creación del distrito de José Olaya, en la proyecto de Utcubamba, departamento de Amazonas.
07644/2020-CR;2016 - 2021;Tercera Legislatura Ordinaria 2020;06/05/2021;Congreso;Acción Popular;LEY QUE ESTABLECE LA IMPRESCRIPTIBILIDAD DE DEUDAS TRIBUTARIAS;Propone establecer la imprescriptibilidad de deudas trubutarias.
